frequency_hz,ad5245_value,ad5245_readback,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
109000,156,156,15,223.582306,409,0.499389,-2.000611,173,0.211233,-2.288767,03 32 01 5A
109000,156,156,16,223.582308,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,17,223.582309,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,18,223.582311,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,19,223.582312,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,20,223.582313,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,21,223.582314,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,22,223.582316,410,0.500611,-1.999389,173,0.211233,-2.288767,03 34 01 5A
109000,156,156,23,223.582318,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,24,223.582319,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,25,223.582321,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,26,223.582323,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,27,223.582324,409,0.499389,-2.000611,173,0.211233,-2.288767,03 32 01 5A
109000,156,156,28,223.582326,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,29,223.582327,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,30,223.582328,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,31,223.582330,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,32,223.582331,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,33,223.582332,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,34,223.582334,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,35,223.582335,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,36,223.582336,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,37,223.582337,410,0.500611,-1.999389,173,0.211233,-2.288767,03 34 01 5A
109000,156,156,38,223.582339,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,39,223.582340,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,40,223.582342,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,41,223.582343,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,42,223.582345,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,43,223.582346,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,44,223.582347,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,45,223.582349,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,46,223.582350,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,47,223.582351,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,48,223.582352,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,49,223.582353,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,50,223.582355,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,51,223.582356,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,52,223.582357,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,53,223.582358,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,54,223.582360,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,55,223.582362,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,56,223.582364,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,57,223.582365,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,58,223.582366,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,59,223.582368,409,0.499389,-2.000611,175,0.213675,-2.286325,03 32 01 5E
109000,156,156,60,223.582370,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,61,223.582371,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,62,223.582372,410,0.500611,-1.999389,175,0.213675,-2.286325,03 34 01 5E
109000,156,156,63,223.582374,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,64,223.582375,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,65,223.582376,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,66,223.582378,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,67,223.582380,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,68,223.582381,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,69,223.582382,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,70,223.582383,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,71,223.582385,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,72,223.582387,409,0.499389,-2.000611,175,0.213675,-2.286325,03 32 01 5E
109000,156,156,73,223.582388,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,74,223.582390,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,75,223.582391,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,76,223.582392,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,77,223.582394,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,78,223.582398,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,79,223.582399,411,0.501832,-1.998168,175,0.213675,-2.286325,03 36 01 5E
109000,156,156,80,223.582400,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,81,223.582401,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,82,223.582402,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,83,223.582404,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,84,223.582405,410,0.500611,-1.999389,175,0.213675,-2.286325,03 34 01 5E
109000,156,156,85,223.582407,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,86,223.582408,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,87,223.582409,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,88,223.582411,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,89,223.582412,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,90,223.582413,409,0.499389,-2.000611,173,0.211233,-2.288767,03 32 01 5A
109000,156,156,91,223.582415,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,92,223.582416,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,93,223.582417,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,94,223.582419,409,0.499389,-2.000611,175,0.213675,-2.286325,03 32 01 5E
109000,156,156,95,223.582420,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,96,223.582422,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,97,223.582423,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,98,223.582424,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,99,223.582425,411,0.501832,-1.998168,174,0.212454,-2.287546,03 36 01 5C
109000,156,156,100,223.582427,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,101,223.582428,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,102,223.582429,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,103,223.582431,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,104,223.582432,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,105,223.582433,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,106,223.582434,410,0.500611,-1.999389,175,0.213675,-2.286325,03 34 01 5E
109000,156,156,107,223.582436,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,108,223.582437,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,109,223.582438,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,110,223.582440,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,111,223.582441,411,0.501832,-1.998168,175,0.213675,-2.286325,03 36 01 5E
109000,156,156,112,223.582442,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,113,223.582443,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,114,223.582444,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,115,223.582446,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,116,223.582447,409,0.499389,-2.000611,175,0.213675,-2.286325,03 32 01 5E
109000,156,156,117,223.582448,410,0.500611,-1.999389,173,0.211233,-2.288767,03 34 01 5A
109000,156,156,118,223.582449,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,119,223.582450,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,120,223.582451,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,121,223.582453,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,122,223.582454,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,123,223.582455,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,124,223.582457,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,125,223.582458,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,126,223.582460,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
109000,156,156,127,223.582461,410,0.500611,-1.999389,174,0.212454,-2.287546,03 34 01 5C
109000,156,156,128,223.582462,409,0.499389,-2.000611,174,0.212454,-2.287546,03 32 01 5C
110000,150,150,1,243.204530,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,2,243.204549,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,3,243.204577,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,4,243.204580,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,5,243.204582,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,6,243.204585,413,0.504274,-1.995726,177,0.216117,-2.283883,03 3A 01 62
110000,150,150,7,243.204587,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,8,243.204590,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,9,243.204592,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,10,243.204593,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,11,243.204596,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,12,243.204598,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,13,243.204600,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,14,243.204602,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,15,243.204604,413,0.504274,-1.995726,179,0.218559,-2.281441,03 3A 01 66
110000,150,150,16,243.204606,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,17,243.204608,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,18,243.204611,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,19,243.204612,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,20,243.204614,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,21,243.204616,413,0.504274,-1.995726,177,0.216117,-2.283883,03 3A 01 62
110000,150,150,22,243.204617,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,23,243.204619,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,24,243.204621,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,25,243.204623,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,26,243.204625,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,27,243.204626,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,28,243.204628,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,29,243.204629,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,30,243.204631,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,31,243.204633,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,32,243.204634,413,0.504274,-1.995726,179,0.218559,-2.281441,03 3A 01 66
110000,150,150,33,243.204636,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,34,243.204638,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,35,243.204639,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,36,243.204641,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,37,243.204642,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,38,243.204644,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,39,243.204645,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,40,243.204647,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,41,243.204648,412,0.503053,-1.996947,177,0.216117,-2.283883,03 38 01 62
110000,150,150,42,243.204651,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,43,243.204653,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,44,243.204654,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,45,243.204656,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,46,243.204657,413,0.504274,-1.995726,178,0.217338,-2.282662,03 3A 01 64
110000,150,150,47,243.204658,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,48,243.204660,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,49,243.204662,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,50,243.204663,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,51,243.204664,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,52,243.204666,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,53,243.204668,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,54,243.204670,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,55,243.204672,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,56,243.204674,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,57,243.204675,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,58,243.204677,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,59,243.204678,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,60,243.204680,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,61,243.204681,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,62,243.204683,410,0.500611,-1.999389,179,0.218559,-2.281441,03 34 01 66
110000,150,150,63,243.204684,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,64,243.204686,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,65,243.204687,409,0.499389,-2.000611,178,0.217338,-2.282662,03 32 01 64
110000,150,150,66,243.204690,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,67,243.204691,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,68,243.204693,409,0.499389,-2.000611,177,0.216117,-2.283883,03 32 01 62
110000,150,150,69,243.204695,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,70,243.204696,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,71,243.204697,409,0.499389,-2.000611,177,0.216117,-2.283883,03 32 01 62
110000,150,150,72,243.204699,411,0.501832,-1.998168,179,0.218559,-2.281441,03 36 01 66
110000,150,150,73,243.204700,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,74,243.204702,409,0.499389,-2.000611,177,0.216117,-2.283883,03 32 01 62
110000,150,150,75,243.204703,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,76,243.204705,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,77,243.204706,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,78,243.204710,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,79,243.204712,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,80,243.204714,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,81,243.204716,409,0.499389,-2.000611,177,0.216117,-2.283883,03 32 01 62
110000,150,150,82,243.204718,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,83,243.204720,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,84,243.204721,409,0.499389,-2.000611,177,0.216117,-2.283883,03 32 01 62
110000,150,150,85,243.204723,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,86,243.204725,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,87,243.204726,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,88,243.204728,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,89,243.204729,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,90,243.204731,409,0.499389,-2.000611,178,0.217338,-2.282662,03 32 01 64
110000,150,150,91,243.204732,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,92,243.204733,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,93,243.204735,409,0.499389,-2.000611,178,0.217338,-2.282662,03 32 01 64
110000,150,150,94,243.204737,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,95,243.204738,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,96,243.204740,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,97,243.204741,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,98,243.204742,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,99,243.204744,411,0.501832,-1.998168,179,0.218559,-2.281441,03 36 01 66
110000,150,150,100,243.204745,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,101,243.204746,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,102,243.204748,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,103,243.204750,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,104,243.204751,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,105,243.204752,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,106,243.204754,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,107,243.204755,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,108,243.204757,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,109,243.204758,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,110,243.204761,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,111,243.204763,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,112,243.204764,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,113,243.204766,411,0.501832,-1.998168,177,0.216117,-2.283883,03 36 01 62
110000,150,150,114,243.204767,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,115,243.204769,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,116,243.204770,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,117,243.204772,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,118,243.204773,410,0.500611,-1.999389,177,0.216117,-2.283883,03 34 01 62
110000,150,150,119,243.204775,412,0.503053,-1.996947,178,0.217338,-2.282662,03 38 01 64
110000,150,150,120,243.204776,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,121,243.204777,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,122,243.204779,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,123,243.204780,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,124,243.204782,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,125,243.204783,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,126,243.204784,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
110000,150,150,127,243.204786,410,0.500611,-1.999389,178,0.217338,-2.282662,03 34 01 64
110000,150,150,128,243.204787,411,0.501832,-1.998168,178,0.217338,-2.282662,03 36 01 64
111000,140,140,1,262.915172,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,2,262.915210,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,3,262.915215,410,0.500611,-1.999389,182,0.222222,-2.277778,03 34 01 6C
111000,140,140,4,262.915217,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,5,262.915219,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,6,262.915221,410,0.500611,-1.999389,182,0.222222,-2.277778,03 34 01 6C
111000,140,140,7,262.915223,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,8,262.915225,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,9,262.915226,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,10,262.915228,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,11,262.915230,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,12,262.915231,410,0.500611,-1.999389,182,0.222222,-2.277778,03 34 01 6C
111000,140,140,13,262.915233,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
111000,140,140,14,262.915235,412,0.503053,-1.996947,182,0.222222,-2.277778,03 38 01 6C
111000,140,140,15,262.915236,410,0.500611,-1.999389,182,0.222222,-2.277778,03 34 01 6C
111000,140,140,16,262.915238,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
111000,140,140,17,262.915239,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,18,262.915241,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
111000,140,140,19,262.915242,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,20,262.915244,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,21,262.915245,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
111000,140,140,22,262.915247,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,23,262.915249,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,24,262.915250,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
111000,140,140,25,262.915252,410,0.500611,-1.999389,182,0.222222,-2.277778,03 34 01 6C
111000,140,140,26,262.915254,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,27,262.915255,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,28,262.915257,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
111000,140,140,29,262.915259,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,30,262.915260,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,31,262.915262,409,0.499389,-2.000611,181,0.221001,-2.278999,03 32 01 6A
111000,140,140,32,262.915264,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,33,262.915265,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,34,262.915267,409,0.499389,-2.000611,181,0.221001,-2.278999,03 32 01 6A
111000,140,140,35,262.915269,412,0.503053,-1.996947,183,0.223443,-2.276557,03 38 01 6E
111000,140,140,36,262.915270,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,37,262.915272,409,0.499389,-2.000611,181,0.221001,-2.278999,03 32 01 6A
111000,140,140,38,262.915273,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,39,262.915274,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,40,262.915276,410,0.500611,-1.999389,182,0.222222,-2.277778,03 34 01 6C
111000,140,140,41,262.915277,411,0.501832,-1.998168,181,0.221001,-2.278999,03 36 01 6A
111000,140,140,42,262.915279,411,0.501832,-1.998168,182,0.222222,-2.277778,03 36 01 6C
111000,140,140,43,262.915280,409,0.499389,-2.000611,181,0.221001,-2.278999,03 32 01 6A
111000,140,140,44,262.915281,410,0.500611,-1.999389,181,0.221001,-2.278999,03 34 01 6A
