frequency_hz,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
101000,68,7.634692,1233,1.505495,-0.994505,2646,3.230769,0.730769,09 A2 14 AC
101000,69,7.634695,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,70,7.634697,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,71,7.634699,1234,1.506716,-0.993284,2646,3.230769,0.730769,09 A4 14 AC
101000,72,7.634702,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,73,7.634704,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,74,7.634706,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,75,7.634709,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,76,7.634711,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,77,7.634713,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,78,7.634717,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,79,7.634719,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,80,7.634722,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,81,7.634724,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,82,7.634726,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,83,7.634728,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,84,7.634730,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,85,7.634733,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,86,7.634735,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,87,7.634737,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,88,7.634740,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,89,7.634742,1235,1.507937,-0.992063,2647,3.231990,0.731990,09 A6 14 AE
101000,90,7.634744,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,91,7.634747,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,92,7.634749,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,93,7.634751,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,94,7.634754,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,95,7.634756,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,96,7.634758,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,97,7.634761,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,98,7.634763,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,99,7.634765,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,100,7.634769,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,101,7.634772,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,102,7.634775,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,103,7.634778,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,104,7.634780,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,105,7.634819,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,106,7.634822,1235,1.507937,-0.992063,2647,3.231990,0.731990,09 A6 14 AE
101000,107,7.634825,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,108,7.634827,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,109,7.634829,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,110,7.634832,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,111,7.634835,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,112,7.634838,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,113,7.634840,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,114,7.634843,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,115,7.634845,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,116,7.634847,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
101000,117,7.634850,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,118,7.634852,1235,1.507937,-0.992063,2647,3.231990,0.731990,09 A6 14 AE
101000,119,7.634877,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,120,7.634882,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,121,7.634886,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,122,7.634888,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,123,7.634891,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,124,7.634893,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,125,7.634896,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
101000,126,7.634898,1234,1.506716,-0.993284,2648,3.233211,0.733211,09 A4 14 B0
101000,127,7.634901,1234,1.506716,-0.993284,2647,3.231990,0.731990,09 A4 14 AE
101000,128,7.634903,1233,1.505495,-0.994505,2647,3.231990,0.731990,09 A2 14 AE
102000,1,8.748173,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,2,8.748195,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,3,8.748199,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,4,8.748203,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,5,8.748206,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,6,8.748209,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,7,8.748211,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,8,8.748214,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,9,8.748216,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,10,8.748219,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,11,8.748221,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,12,8.748224,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,13,8.748226,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,14,8.748228,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,15,8.748231,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,16,8.748233,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,17,8.748236,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,18,8.748238,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,19,8.748241,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,20,8.748243,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,21,8.748245,1186,1.448107,-1.051893,2610,3.186813,0.686813,09 44 14 64
102000,22,8.748248,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,23,8.748250,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,24,8.748253,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,25,8.748255,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,26,8.748258,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,27,8.748260,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,28,8.748263,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,29,8.748266,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,30,8.748268,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,31,8.748270,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,32,8.748272,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,33,8.748275,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,34,8.748278,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,35,8.748280,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,36,8.748283,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,37,8.748286,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,38,8.748288,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,39,8.748290,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,40,8.748292,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,41,8.748295,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,42,8.748298,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,43,8.748300,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,44,8.748303,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,45,8.748305,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,46,8.748307,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,47,8.748310,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,48,8.748312,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,49,8.748314,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,50,8.748317,1186,1.448107,-1.051893,2609,3.185592,0.685592,09 44 14 62
102000,51,8.748319,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,52,8.748321,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,53,8.748323,1186,1.448107,-1.051893,2609,3.185592,0.685592,09 44 14 62
102000,54,8.748327,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,55,8.748329,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,56,8.748331,1186,1.448107,-1.051893,2609,3.185592,0.685592,09 44 14 62
102000,57,8.748334,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,58,8.748336,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,59,8.748338,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,60,8.748341,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,61,8.748343,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,62,8.748345,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,63,8.748348,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,64,8.748350,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,65,8.748353,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,66,8.748356,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,67,8.748358,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,68,8.748361,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,69,8.748363,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,70,8.748365,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,71,8.748368,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,72,8.748370,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,73,8.748373,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,74,8.748375,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,75,8.748377,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,76,8.748380,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,77,8.748382,1183,1.444444,-1.055556,2609,3.185592,0.685592,09 3E 14 62
102000,78,8.748385,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,79,8.748387,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,80,8.748390,1183,1.444444,-1.055556,2608,3.184371,0.684371,09 3E 14 60
102000,81,8.748393,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,82,8.748394,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,83,8.748397,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,84,8.748399,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,85,8.748402,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,86,8.748404,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,87,8.748406,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,88,8.748409,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,89,8.748411,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,90,8.748414,1183,1.444444,-1.055556,2609,3.185592,0.685592,09 3E 14 62
102000,91,8.748416,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,92,8.748418,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,93,8.748421,1183,1.444444,-1.055556,2609,3.185592,0.685592,09 3E 14 62
102000,94,8.748424,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,95,8.748426,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,96,8.748428,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,97,8.748431,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,98,8.748433,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,99,8.748435,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,100,8.748438,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,101,8.748441,1183,1.444444,-1.055556,2609,3.185592,0.685592,09 3E 14 62
102000,102,8.748443,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,103,8.748446,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,104,8.748448,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,105,8.748519,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,106,8.748526,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,107,8.748530,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,108,8.748533,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,109,8.748535,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,110,8.748539,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,111,8.748541,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,112,8.748544,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,113,8.748546,1184,1.445665,-1.054335,2608,3.184371,0.684371,09 40 14 60
102000,114,8.748549,1183,1.444444,-1.055556,2609,3.185592,0.685592,09 3E 14 62
102000,115,8.748551,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,116,8.748553,1185,1.446886,-1.053114,2608,3.184371,0.684371,09 42 14 60
102000,117,8.748556,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,118,8.748559,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,119,8.748561,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,120,8.748563,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,121,8.748566,1184,1.445665,-1.054335,2610,3.186813,0.686813,09 40 14 64
102000,122,8.748568,1185,1.446886,-1.053114,2609,3.185592,0.685592,09 42 14 62
102000,123,8.748570,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,124,8.748573,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,125,8.748575,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
102000,126,8.748577,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,127,8.748580,1184,1.445665,-1.054335,2609,3.185592,0.685592,09 40 14 62
102000,128,8.748582,1185,1.446886,-1.053114,2610,3.186813,0.686813,09 42 14 64
103000,1,9.866382,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,2,9.866405,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,3,9.866409,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,4,9.866412,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,5,9.866416,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,6,9.866418,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,7,9.866421,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,8,9.866423,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,9,9.866426,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,10,9.866428,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,11,9.866431,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,12,9.866433,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,13,9.866435,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,14,9.866437,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,15,9.866440,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,16,9.866442,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,17,9.866445,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,18,9.866448,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,19,9.866450,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,20,9.866452,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,21,9.866455,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,22,9.866457,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,23,9.866459,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,24,9.866462,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,25,9.866464,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,26,9.866467,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,27,9.866469,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,28,9.866472,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,29,9.866474,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,30,9.866477,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,31,9.866479,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,32,9.866481,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,33,9.866483,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,34,9.866486,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,35,9.866489,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,36,9.866491,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,37,9.866493,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,38,9.866496,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,39,9.866498,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,40,9.866500,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,41,9.866503,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,42,9.866506,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,43,9.866508,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,44,9.866510,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,45,9.866513,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,46,9.866515,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,47,9.866517,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,48,9.866519,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,49,9.866522,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,50,9.866524,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,51,9.866526,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,52,9.866529,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,53,9.866531,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,54,9.866534,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,55,9.866536,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,56,9.866539,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,57,9.866541,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,58,9.866543,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,59,9.866545,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,60,9.866548,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,61,9.866550,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,62,9.866553,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,63,9.866555,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,64,9.866557,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,65,9.866560,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,66,9.866563,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,67,9.866565,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,68,9.866568,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,69,9.866570,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,70,9.866572,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,71,9.866575,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,72,9.866577,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,73,9.866579,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,74,9.866582,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,75,9.866584,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,76,9.866586,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,77,9.866588,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,78,9.866591,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,79,9.866593,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,80,9.866596,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,81,9.866598,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,82,9.866600,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,83,9.866603,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,84,9.866605,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,85,9.866607,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,86,9.866610,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,87,9.866612,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,88,9.866630,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,89,9.866632,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,90,9.866635,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,91,9.866637,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,92,9.866639,1144,1.396825,-1.103175,2568,3.135531,0.635531,08 F0 14 10
103000,93,9.866642,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,94,9.866645,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,95,9.866647,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,96,9.866664,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,97,9.866670,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,98,9.866673,1145,1.398046,-1.101954,2570,3.137973,0.637973,08 F2 14 14
103000,99,9.866676,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,100,9.866678,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,101,9.866680,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,102,9.866683,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,103,9.866686,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,104,9.866688,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,105,9.866728,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,106,9.866731,1146,1.399267,-1.100733,2568,3.135531,0.635531,08 F4 14 10
103000,107,9.866734,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,108,9.866736,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,109,9.866739,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,110,9.866742,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,111,9.866744,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
103000,112,9.866747,1146,1.399267,-1.100733,2569,3.136752,0.636752,08 F4 14 12
103000,113,9.866749,1145,1.398046,-1.101954,2568,3.135531,0.635531,08 F2 14 10
103000,114,9.866752,1144,1.396825,-1.103175,2569,3.136752,0.636752,08 F0 14 12
103000,115,9.866754,1145,1.398046,-1.101954,2569,3.136752,0.636752,08 F2 14 12
