sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
160,0.225232,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
161,0.225910,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
162,0.226723,2700,3.296703,0.796703,2075,2.533578,0.033578,15 18 10 36
163,0.228844,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
164,0.231411,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
165,0.232877,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
166,0.234164,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
167,0.234994,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
168,0.235438,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
169,0.235856,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
170,0.236411,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
171,0.236942,2700,3.296703,0.796703,2060,2.515263,0.015263,15 18 10 18
172,0.237628,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
173,0.238360,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
174,0.239130,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
175,0.240681,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
176,0.241956,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
177,0.242931,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
178,0.243848,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
179,0.244756,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
180,0.245584,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
181,0.246440,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
182,0.247551,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
183,0.249474,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
184,0.250474,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
185,0.251596,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
186,0.252609,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
187,0.253371,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
188,0.254191,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
189,0.255529,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
190,0.256721,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
191,0.257893,2700,3.296703,0.796703,2075,2.533578,0.033578,15 18 10 36
192,0.259967,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
193,0.260976,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
194,0.261781,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
195,0.262816,2701,3.297924,0.797924,2074,2.532357,0.032357,15 1A 10 34
196,0.263657,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
197,0.264288,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
198,0.264818,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
199,0.265296,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
200,0.266020,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
201,0.266751,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
202,0.267476,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
203,0.268336,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
204,0.269122,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
205,0.269724,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
206,0.270387,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
207,0.271114,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
208,0.271943,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
209,0.272736,2701,3.297924,0.797924,2067,2.523810,0.023810,15 1A 10 26
210,0.273803,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
211,0.274838,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
212,0.277198,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
