sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
161,1.823050,793,0.968254,-1.531746,841,1.026862,-1.473138,0C 66 0D 26
162,1.834255,1501,1.832723,-0.667277,1220,1.489621,-1.010379,17 76 13 10
163,1.846255,887,1.083028,-1.416972,1280,1.562882,-0.937118,0D DC 14 02
164,1.859810,1126,1.374847,-1.125153,1416,1.728938,-0.771062,11 98 16 22
165,1.872739,819,1.000000,-1.500000,766,0.935287,-1.564713,0C CC 0B F8
166,1.885977,1433,1.749695,-0.750305,966,1.179487,-1.320513,16 66 0F 18
167,1.897601,1331,1.625153,-0.874847,908,1.108669,-1.391331,14 CC 0E 32
168,1.909773,1096,1.338217,-1.161783,1297,1.583639,-0.916361,11 22 14 46
169,1.922527,631,0.770452,-1.729548,750,0.915751,-1.584249,09 DC 0B BA
170,1.934173,748,0.913309,-1.586691,750,0.915751,-1.584249,0B B2 0B BA
171,1.945499,1134,1.384615,-1.115385,896,1.094017,-1.405983,11 B8 0E 02
172,1.956961,495,0.604396,-1.895604,766,0.935287,-1.564713,07 BE 0B F8
173,1.968984,1297,1.583639,-0.916361,904,1.103785,-1.396215,14 44 0E 22
174,1.980510,972,1.186813,-1.313187,819,1.000000,-1.500000,0F 32 0C CE
175,1.991891,665,0.811966,-1.688034,766,0.935287,-1.564713,0A 66 0B F8
176,2.003117,1388,1.694750,-0.805250,1305,1.593407,-0.906593,15 B0 14 66
177,2.014704,612,0.747253,-1.752747,883,1.078144,-1.421856,09 90 0D CC
178,2.027482,1297,1.583639,-0.916361,878,1.072039,-1.427961,14 44 0D B8
179,2.039067,631,0.770452,-1.729548,1216,1.484737,-1.015263,09 DC 13 00
180,2.050474,1591,1.942613,-0.557387,1053,1.285714,-1.214286,18 DC 10 74
181,2.061423,1254,1.531136,-0.968864,1271,1.551893,-0.948107,13 98 13 DC
182,2.072611,614,0.749695,-1.750305,840,1.025641,-1.474359,09 98 0D 22
183,2.083914,1501,1.832723,-0.667277,1254,1.531136,-0.968864,17 76 13 98
184,2.095131,665,0.811966,-1.688034,819,1.000000,-1.500000,0A 66 0C CC
185,2.106317,748,0.913309,-1.586691,841,1.026862,-1.473138,0B B2 0D 26
186,2.117689,461,0.562882,-1.937118,910,1.111111,-1.388889,07 36 0E 3A
187,2.128916,1262,1.540904,-0.959096,1331,1.625153,-0.874847,13 B8 14 CC
188,2.140008,238,0.290598,-2.209402,887,1.083028,-1.416972,03 BA 0D DE
189,2.151008,492,0.600733,-1.899267,895,1.092796,-1.407204,07 B2 0D FC
190,2.162233,1073,1.310134,-1.189866,766,0.935287,-1.564713,10 C4 0B F8
191,2.173310,580,0.708181,-1.791819,940,1.147741,-1.352259,09 10 0E B0
192,2.184774,819,1.000000,-1.500000,1224,1.494505,-1.005495,0C CE 13 22
193,2.196100,238,0.290598,-2.209402,819,1.000000,-1.500000,03 BA 0C CC
194,2.207210,1229,1.500611,-0.999389,766,0.935287,-1.564713,13 36 0B FA
195,2.218340,1229,1.500611,-0.999389,908,1.108669,-1.391331,13 36 0E 30
196,2.233266,563,0.687424,-1.812576,904,1.103785,-1.396215,08 CC 0E 22
197,2.244190,1307,1.595849,-0.904151,894,1.091575,-1.408425,14 6E 0D F8
198,2.255227,844,1.030525,-1.469475,759,0.926740,-1.573260,0D 32 0B DC
199,2.266363,1484,1.811966,-0.688034,895,1.092796,-1.407204,17 30 0D FC
200,2.277335,1638,2.000000,-0.500000,1181,1.442002,-1.057998,19 98 12 76
201,2.288413,1289,1.573871,-0.926129,1408,1.719170,-0.780830,14 26 16 02
202,2.299740,1164,1.421245,-1.078755,1297,1.583639,-0.916361,12 32 14 46
203,2.310959,1809,2.208791,-0.291209,1281,1.564103,-0.935897,1C 44 14 04
204,2.322248,1638,2.000000,-0.500000,1270,1.550672,-0.949328,19 98 13 D8
205,2.333448,793,0.968254,-1.531746,1171,1.429792,-1.070208,0C 66 12 4E
206,2.344419,1555,1.898657,-0.601343,991,1.210012,-1.289988,18 4C 0F 7E
207,2.355620,1416,1.728938,-0.771062,908,1.108669,-1.391331,16 22 0E 32
208,2.366871,1516,1.851038,-0.648962,1041,1.271062,-1.228938,17 B2 10 46
209,2.378081,477,0.582418,-1.917582,1052,1.284493,-1.215507,07 76 10 70
210,2.389278,1480,1.807082,-0.692918,915,1.117216,-1.382784,17 20 0E 4E
211,2.401915,818,0.998779,-1.501221,1160,1.416361,-1.083639,0C C8 12 22
212,2.414578,1061,1.295482,-1.204518,1245,1.520147,-0.979853,10 96 13 76
213,2.425990,550,0.671551,-1.828449,921,1.124542,-1.375458,08 98 0E 66
214,2.437371,563,0.687424,-1.812576,923,1.126984,-1.373016,08 CC 0E 6E
215,2.448319,750,0.915751,-1.584249,819,1.000000,-1.500000,0B B8 0C CC
216,2.459830,1356,1.655678,-0.844322,1262,1.540904,-0.959096,15 30 13 BA
217,2.470753,631,0.770452,-1.729548,1092,1.333333,-1.166667,09 DC 11 10
218,2.481803,708,0.864469,-1.635531,793,0.968254,-1.531746,0B 10 0C 66
219,2.492772,1510,1.843712,-0.656288,1297,1.583639,-0.916361,17 98 14 46
220,2.503919,1433,1.749695,-0.750305,1260,1.538462,-0.961538,16 66 13 B2
221,2.515876,631,0.770452,-1.729548,766,0.935287,-1.564713,09 DC 0B F8
222,2.527866,1134,1.384615,-1.115385,1262,1.540904,-0.959096,11 BA 13 BA
223,2.539140,563,0.687424,-1.812576,908,1.108669,-1.391331,08 CC 0E 32
224,2.551922,887,1.083028,-1.416972,819,1.000000,-1.500000,0D DC 0C CE
225,2.563699,1484,1.811966,-0.688034,955,1.166056,-1.333944,17 32 0E EE
226,2.575021,1467,1.791209,-0.708791,1024,1.250305,-1.249695,16 EE 10 00
227,2.586062,1190,1.452991,-1.047009,1331,1.625153,-0.874847,12 98 14 CC
228,2.597090,1587,1.937729,-0.562271,1031,1.258852,-1.241148,18 CC 10 1C
229,2.608176,823,1.004884,-1.495116,750,0.915751,-1.584249,0C DE 0B BA
230,2.619237,1435,1.752137,-0.747863,1331,1.625153,-0.874847,16 6E 14 CC
231,2.631390,750,0.915751,-1.584249,822,1.003663,-1.496337,0B B8 0C D8
232,2.642383,461,0.562882,-1.937118,989,1.207570,-1.292430,07 36 0F 76
233,2.653409,563,0.687424,-1.812576,844,1.030525,-1.469475,08 CC 0D 32
234,2.664487,492,0.600733,-1.899267,897,1.095238,-1.404762,07 B2 0E 06
235,2.676587,1417,1.730159,-0.769841,1416,1.728938,-0.771062,16 26 16 22
236,2.687694,614,0.749695,-1.750305,844,1.030525,-1.469475,09 98 0D 32
237,2.698620,1260,1.538462,-0.961538,913,1.114774,-1.385226,13 B0 0E 44
238,2.709630,1501,1.832723,-0.667277,1297,1.583639,-0.916361,17 76 14 44
239,2.720929,563,0.687424,-1.812576,750,0.915751,-1.584249,08 CC 0B BA
240,2.732093,1064,1.299145,-1.200855,819,1.000000,-1.500000,10 A2 0C CE
241,2.743364,1638,2.000000,-0.500000,1019,1.244200,-1.255800,19 98 0F EE
242,2.754975,409,0.499389,-2.000611,968,1.181929,-1.318071,06 66 0F 20
243,2.766534,1228,1.499389,-1.000611,1245,1.520147,-0.979853,13 32 13 76
244,2.777401,1586,1.936508,-0.563492,1297,1.583639,-0.916361,18 C8 14 46
245,2.788576,1809,2.208791,-0.291209,1160,1.416361,-1.083639,1C 44 12 22
246,2.799942,1297,1.583639,-0.916361,886,1.081807,-1.418193,14 44 0D D8
247,2.811207,639,0.780220,-1.719780,1116,1.362637,-1.137363,09 FC 11 72
248,2.824129,614,0.749695,-1.750305,840,1.025641,-1.474359,09 98 0D 22
249,2.835447,477,0.582418,-1.917582,819,1.000000,-1.500000,07 76 0C CC
250,2.847544,1587,1.937729,-0.562271,1280,1.562882,-0.937118,18 CC 14 02
251,2.859603,1339,1.634921,-0.865079,1297,1.583639,-0.916361,14 EE 14 46
252,2.870829,1207,1.473748,-1.026252,1297,1.583639,-0.916361,12 DC 14 46
253,2.882025,1100,1.343101,-1.156899,896,1.094017,-1.405983,11 30 0E 02
254,2.893362,750,0.915751,-1.584249,750,0.915751,-1.584249,0B BA 0B BA
255,2.904675,563,0.687424,-1.812576,989,1.207570,-1.292430,08 CE 0F 76
256,2.916009,411,0.501832,-1.998168,897,1.095238,-1.404762,06 6E 0E 06
257,2.927259,1433,1.749695,-0.750305,951,1.161172,-1.338828,16 66 0E DC
258,2.938410,1587,1.937729,-0.562271,1262,1.540904,-0.959096,18 CC 13 B8
259,2.950083,1252,1.528694,-0.971306,882,1.076923,-1.423077,13 90 0D C8
260,2.961187,823,1.004884,-1.495116,793,0.968254,-1.531746,0C DC 0C 66
261,2.972280,1041,1.271062,-1.228938,1289,1.573871,-0.926129,10 46 14 26
262,2.983660,477,0.582418,-1.917582,795,0.970696,-1.529304,07 76 0C 6E
263,2.995383,1484,1.811966,-0.688034,959,1.170940,-1.329060,17 32 0E FE
264,3.006453,1809,2.208791,-0.291209,1019,1.244200,-1.255800,1C 44 0F EE
265,3.017458,887,1.083028,-1.416972,766,0.935287,-1.564713,0D DC 0B F8
266,3.028495,985,1.202686,-1.297314,750,0.915751,-1.584249,0F 66 0B BA
267,3.040508,1260,1.538462,-0.961538,823,1.004884,-1.495116,13 B0 0C DE
268,3.051912,612,0.747253,-1.752747,913,1.114774,-1.385226,09 90 0E 44
269,3.062942,461,0.562882,-1.937118,897,1.095238,-1.404762,07 36 0E 06
270,3.074350,870,1.062271,-1.437729,1281,1.564103,-0.935897,0D 98 14 04
271,3.085781,1425,1.739927,-0.760073,964,1.177045,-1.322955,16 46 0F 10
272,3.097143,630,0.769231,-1.730769,793,0.968254,-1.531746,09 D8 0C 66
273,3.108431,539,0.658120,-1.841880,844,1.030525,-1.469475,08 6E 0D 32
274,3.119749,567,0.692308,-1.807692,819,1.000000,-1.500000,08 DC 0C CE
275,3.130650,511,0.623932,-1.876068,819,1.000000,-1.500000,07 FE 0C CC
276,3.141476,509,0.621490,-1.878510,1083,1.322344,-1.177656,07 F6 10 EE
277,3.152410,1260,1.538462,-0.961538,1538,1.877900,-0.622100,13 B2 18 08
278,3.163258,1270,1.550672,-0.949328,1278,1.560440,-0.939560,13 D8 13 F8
279,3.174442,492,0.600733,-1.899267,904,1.103785,-1.396215,07 B2 0E 20
280,3.185994,620,0.757021,-1.742979,766,0.935287,-1.564713,09 B0 0B F8
281,3.197562,477,0.582418,-1.917582,915,1.117216,-1.382784,07 76 0E 4C
282,3.208513,1793,2.189255,-0.310745,1254,1.531136,-0.968864,1C 04 13 98
283,3.219406,563,0.687424,-1.812576,897,1.095238,-1.404762,08 CC 0E 06
284,3.230295,750,0.915751,-1.584249,793,0.968254,-1.531746,0B BA 0C 66
285,3.241703,1499,1.830281,-0.669719,1177,1.437118,-1.062882,17 6E 12 66
286,3.252754,238,0.290598,-2.209402,964,1.177045,-1.322955,03 BA 0F 10
287,3.264042,1228,1.499389,-1.000611,904,1.103785,-1.396215,13 30 0E 22
288,3.274977,1590,1.941392,-0.558608,1299,1.586081,-0.913919,18 D8 14 4C
289,3.286162,1467,1.791209,-0.708791,1078,1.316239,-1.183761,16 EE 10 D8
290,3.297488,1228,1.499389,-1.000611,1245,1.520147,-0.979853,13 30 13 76
291,3.308412,968,1.181929,-1.318071,1297,1.583639,-0.916361,0F 22 14 44
292,3.319536,1004,1.225885,-1.274115,1260,1.538462,-0.961538,0F B2 13 B0
293,3.331346,1262,1.540904,-0.959096,913,1.114774,-1.385226,13 BA 0E 46
294,3.342377,531,0.648352,-1.851648,904,1.103785,-1.396215,08 4E 0E 22
295,3.353420,567,0.692308,-1.807692,1011,1.234432,-1.265568,08 DC 0F CC
296,3.364779,1270,1.550672,-0.949328,878,1.072039,-1.427961,13 D8 0D B8
297,3.375971,461,0.562882,-1.937118,925,1.129426,-1.370574,07 36 0E 76
298,3.387008,887,1.083028,-1.416972,1297,1.583639,-0.916361,0D DE 14 44
299,3.398135,1792,2.188034,-0.311966,1209,1.476190,-1.023810,1C 02 12 E6
300,3.409447,750,0.915751,-1.584249,823,1.004884,-1.495116,0B BA 0C DC
301,3.420376,1809,2.208791,-0.291209,1059,1.293040,-1.206960,1C 44 10 8E
302,3.431742,1518,1.853480,-0.646520,1073,1.310134,-1.189866,17 BA 10 C4
303,3.443077,1516,1.851038,-0.648962,1262,1.540904,-0.959096,17 B0 13 B8
304,3.454523,630,0.769231,-1.730769,1030,1.257631,-1.242369,09 D8 10 18
305,3.465895,716,0.874237,-1.625763,1160,1.416361,-1.083639,0B 32 12 22
306,3.477106,1073,1.310134,-1.189866,1260,1.538462,-0.961538,10 C6 13 B2
307,3.488177,1570,1.916972,-0.583028,923,1.126984,-1.373016,18 88 0E 6E
308,3.500415,769,0.938950,-1.561050,1080,1.318681,-1.181319,0C 04 10 E2
309,3.511458,1570,1.916972,-0.583028,1289,1.573871,-0.926129,18 88 14 26
310,3.522312,1433,1.749695,-0.750305,1297,1.583639,-0.916361,16 66 14 46
311,3.533649,1160,1.416361,-1.083639,827,1.009768,-1.490232,12 22 0C EE
312,3.544805,562,0.686203,-1.813797,827,1.009768,-1.490232,08 C8 0C EE
313,3.555749,461,0.562882,-1.937118,966,1.179487,-1.320513,07 36 0F 18
314,3.566837,461,0.562882,-1.937118,887,1.083028,-1.416972,07 36 0D DC
315,3.578125,1229,1.500611,-0.999389,886,1.081807,-1.418193,13 36 0D D8
316,3.589585,750,0.915751,-1.584249,823,1.004884,-1.495116,0B BA 0C DC
317,3.600625,612,0.747253,-1.752747,947,1.156288,-1.343712,09 90 0E CC
318,3.611772,238,0.290598,-2.209402,921,1.124542,-1.375458,03 BA 0E 66
319,3.622913,563,0.687424,-1.812576,1069,1.305250,-1.194750,08 CE 10 B6
