sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
166,1.873533,475,0.579976,-1.920024,861,1.051282,-1.448718,07 6C 0D 76
167,1.885657,845,1.031746,-1.468254,1225,1.495726,-1.004274,0D 36 13 24
168,1.896787,1070,1.306471,-1.193529,868,1.059829,-1.440171,10 B8 0D 90
169,1.908280,987,1.205128,-1.294872,806,0.984127,-1.515873,0F 6C 0C 9A
170,1.919433,1220,1.489621,-1.010379,1245,1.520147,-0.979853,13 12 13 76
171,1.930906,1824,2.227106,-0.272894,1107,1.351648,-1.148352,1C 80 11 4C
172,1.941816,857,1.046398,-1.453602,806,0.984127,-1.515873,0D 64 0C 9A
173,1.953298,1442,1.760684,-0.739316,893,1.090354,-1.409646,16 88 0D F6
174,1.964523,1220,1.489621,-1.010379,912,1.113553,-1.386447,13 12 0E 40
175,1.975803,729,0.890110,-1.609890,1093,1.334554,-1.165446,0B 64 11 16
176,1.986727,1417,1.730159,-0.769841,1348,1.645910,-0.854090,16 24 15 12
177,1.997646,1531,1.869353,-0.630647,1078,1.316239,-1.183761,17 EC 10 DA
178,2.009025,1433,1.749695,-0.750305,1247,1.522589,-0.977411,16 64 13 7E
179,2.020181,580,0.708181,-1.791819,735,0.897436,-1.602564,09 12 0B 7E
180,2.031378,1435,1.752137,-0.747863,973,1.188034,-1.311966,16 6C 0F 36
181,2.042504,1081,1.319902,-1.180098,845,1.031746,-1.468254,10 E4 0D 36
182,2.053907,1526,1.863248,-0.636752,1220,1.489621,-1.010379,17 DA 13 12
183,2.064873,1045,1.275946,-1.224054,822,1.003663,-1.496337,10 56 0C DA
184,2.076022,1168,1.426129,-1.073871,868,1.059829,-1.440171,12 40 0D 92
185,2.087275,1318,1.609280,-0.890720,868,1.059829,-1.440171,14 9A 0D 92
186,2.098159,822,1.003663,-1.496337,1316,1.606838,-0.893162,0C DA 14 90
187,2.109416,1604,1.958486,-0.541514,996,1.216117,-1.283883,19 12 0F 92
188,2.121005,1433,1.749695,-0.750305,1318,1.609280,-0.890720,16 64 14 9A
189,2.132596,1824,2.227106,-0.272894,1252,1.528694,-0.971306,1C 80 13 92
190,2.143913,1382,1.687424,-0.812576,879,1.073260,-1.426740,15 9A 0D BE
191,2.155197,1433,1.749695,-0.750305,923,1.126984,-1.373016,16 64 0E 6C
192,2.166233,1312,1.601954,-0.898046,898,1.096459,-1.403541,14 80 0E 08
193,2.177422,1604,1.958486,-0.541514,958,1.169719,-1.330281,19 12 0E FA
194,2.188537,1673,2.042735,-0.457265,1243,1.517705,-0.982295,1A 24 13 6C
195,2.200035,649,0.792430,-1.707570,955,1.166056,-1.333944,0A 24 0E EC
196,2.211368,1065,1.300366,-1.199634,836,1.020757,-1.479243,10 A4 0D 12
197,2.222485,475,0.579976,-1.920024,735,0.897436,-1.602564,07 6C 0B 7E
198,2.233793,1497,1.827839,-0.672161,1005,1.227106,-1.272894,17 64 0F B6
199,2.244888,1636,1.997558,-0.502442,1316,1.606838,-0.893162,19 92 14 92
200,2.255780,612,0.747253,-1.752747,998,1.218559,-1.281441,09 92 0F 9A
201,2.266971,731,0.892552,-1.607448,819,1.000000,-1.500000,0B 6E 0C CC
202,2.277921,1499,1.830281,-0.669719,1211,1.478632,-1.021368,17 6C 12 EC
203,2.289644,717,0.875458,-1.624542,1061,1.295482,-1.204518,0B 36 10 96
204,2.301047,1467,1.791209,-0.708791,1245,1.520147,-0.979853,16 EC 13 76
205,2.312708,447,0.545788,-1.954212,844,1.030525,-1.469475,06 FC 0D 32
206,2.324410,1604,1.958486,-0.541514,1005,1.227106,-1.272894,19 12 0F B6
207,2.336332,435,0.531136,-1.968864,879,1.073260,-1.426740,06 CC 0D BE
208,2.347484,1298,1.584860,-0.915140,893,1.090354,-1.409646,14 48 0D F6
209,2.358549,1312,1.601954,-0.898046,905,1.105006,-1.394994,14 80 0E 24
210,2.369887,667,0.814408,-1.685592,735,0.897436,-1.602564,0A 6C 0B 7E
211,2.380824,1033,1.261294,-1.238706,827,1.009768,-1.490232,10 26 0C EC
212,2.391876,1600,1.953602,-0.546398,1330,1.623932,-0.876068,19 02 14 C8
213,2.402890,946,1.155067,-1.344933,1316,1.606838,-0.893162,0E C8 14 92
214,2.414064,1426,1.741148,-0.758852,1243,1.517705,-0.982295,16 48 13 6E
215,2.424960,550,0.671551,-1.828449,969,1.183150,-1.316850,08 9A 0F 24
216,2.435837,548,0.669109,-1.830891,921,1.124542,-1.375458,08 92 0E 64
217,2.447052,1467,1.791209,-0.708791,1314,1.604396,-0.895604,16 EC 14 88
218,2.457981,1314,1.604396,-0.895604,1330,1.623932,-0.876068,14 88 14 C8
219,2.469493,566,0.691087,-1.808913,735,0.897436,-1.602564,08 DA 0B 7E
220,2.480792,1467,1.791209,-0.708791,1010,1.233211,-1.266789,16 EC 0F C8
221,2.491858,1280,1.562882,-0.937118,868,1.059829,-1.440171,14 00 0D 92
222,2.503047,589,0.719170,-1.780830,1011,1.234432,-1.265568,09 36 0F CC
223,2.514272,870,1.062271,-1.437729,1211,1.478632,-1.021368,0D 9A 12 EC
224,2.525511,1312,1.601954,-0.898046,845,1.031746,-1.468254,14 80 0D 36
225,2.536839,868,1.059829,-1.440171,818,0.998779,-1.501221,0D 92 0C C8
226,2.548486,649,0.792430,-1.707570,969,1.183150,-1.316850,0A 24 0F 24
227,2.559668,580,0.708181,-1.791819,822,1.003663,-1.496337,09 12 0C DA
228,2.570710,589,0.719170,-1.780830,870,1.062271,-1.437729,09 36 0D 9A
229,2.581696,1613,1.969475,-0.530525,1314,1.604396,-0.895604,19 36 14 88
230,2.593084,612,0.747253,-1.752747,827,1.009768,-1.490232,09 92 0C EC
231,2.604620,1497,1.827839,-0.672161,996,1.216117,-1.283883,17 64 0F 92
232,2.615713,1069,1.305250,-1.194750,1314,1.604396,-0.895604,10 B6 14 88
233,2.626729,1497,1.827839,-0.672161,1025,1.251526,-1.248474,17 64 10 04
234,2.638169,443,0.540904,-1.959096,969,1.183150,-1.316850,06 EC 0F 24
235,2.649591,649,0.792430,-1.707570,896,1.094017,-1.405983,0A 24 0E 00
236,2.660740,507,0.619048,-1.880952,735,0.897436,-1.602564,07 EC 0B 7E
237,2.671995,511,0.623932,-1.876068,1134,1.384615,-1.115385,07 FE 11 BA
238,2.683187,1334,1.628816,-0.871184,1314,1.604396,-0.895604,14 DA 14 88
239,2.694496,806,0.984127,-1.515873,1179,1.439560,-1.060440,0C 9A 12 6C
240,2.706007,1074,1.311355,-1.188645,806,0.984127,-1.515873,10 C8 0C 9A
241,2.717207,1604,1.958486,-0.541514,1316,1.606838,-0.893162,19 12 14 92
242,2.728610,1427,1.742369,-0.757631,960,1.172161,-1.327839,16 4C 0F 02
243,2.739620,667,0.814408,-1.685592,735,0.897436,-1.602564,0A 6C 0B 7E
244,2.751885,612,0.747253,-1.752747,818,0.998779,-1.501221,09 92 0C C8
245,2.763445,667,0.814408,-1.685592,1092,1.333333,-1.166667,0A 6C 11 12
246,2.774424,1190,1.452991,-1.047009,1243,1.517705,-0.982295,12 9A 13 6C
247,2.786034,1510,1.843712,-0.656288,1041,1.271062,-1.228938,17 9A 10 46
248,2.797361,1636,1.997558,-0.502442,1312,1.601954,-0.898046,19 92 14 80
249,2.808275,772,0.942613,-1.557387,806,0.984127,-1.515873,0C 10 0C 9A
250,2.819752,1433,1.749695,-0.750305,955,1.166056,-1.333944,16 64 0E EC
251,2.831120,1481,1.808303,-0.691697,946,1.155067,-1.344933,17 24 0E C8
252,2.842174,1435,1.752137,-0.747863,934,1.140415,-1.359585,16 6C 0E 9A
253,2.853293,507,0.619048,-1.880952,836,1.020757,-1.479243,07 EC 0D 12
254,2.864327,1510,1.843712,-0.656288,1010,1.233211,-1.266789,17 9A 0F C8
255,2.875366,1052,1.284493,-1.215507,735,0.897436,-1.602564,10 70 0B 7E
256,2.886492,580,0.708181,-1.791819,886,1.081807,-1.418193,09 12 0D DA
257,2.897973,909,1.109890,-1.390110,819,1.000000,-1.500000,0E 36 0C CC
258,2.908992,795,0.970696,-1.529304,806,0.984127,-1.515873,0C 6C 0C 9A
