frequency_hz,ad5245_value,ad5245_readback,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
102000,162,162,19,171.512378,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,20,171.512380,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,21,171.512382,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,22,171.512383,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,23,171.512385,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,24,171.512387,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,25,171.512389,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,26,171.512392,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,27,171.512394,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,28,171.512396,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,29,171.512397,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,30,171.512399,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,31,171.512401,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,32,171.512402,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,33,171.512404,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,34,171.512406,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,35,171.512408,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,36,171.512409,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,37,171.512411,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,38,171.512412,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,39,171.512414,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,40,171.512416,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,41,171.512418,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,42,171.512420,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,43,171.512422,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,44,171.512424,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,45,171.512425,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,46,171.512427,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,47,171.512429,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,48,171.512430,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,49,171.512432,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,50,171.512434,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,51,171.512436,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,52,171.512438,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,53,171.512440,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,54,171.512442,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,55,171.512444,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,56,171.512446,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,57,171.512447,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,58,171.512449,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,59,171.512450,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,60,171.512452,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,61,171.512453,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,62,171.512455,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,63,171.512456,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,64,171.512457,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,65,171.512459,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,66,171.512462,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,67,171.512463,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,68,171.512464,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,69,171.512466,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,70,171.512467,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,71,171.512469,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,72,171.512470,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,73,171.512471,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,74,171.512473,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,75,171.512474,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,76,171.512476,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,77,171.512477,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,78,171.512481,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,79,171.512483,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,80,171.512484,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,81,171.512486,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,82,171.512487,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,83,171.512488,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,84,171.512490,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
102000,162,162,85,171.512491,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,86,171.512493,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,87,171.512494,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,88,171.512495,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,89,171.512497,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,90,171.512498,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,91,171.512500,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,92,171.512501,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,93,171.512502,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,94,171.512505,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,95,171.512506,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,96,171.512508,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,97,171.512509,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,98,171.512511,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,99,171.512512,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,100,171.512514,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,101,171.512515,1233,1.505495,-0.994505,2649,3.234432,0.734432,09 A2 14 B2
102000,162,162,102,171.512517,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,103,171.512519,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,104,171.512521,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,105,171.512522,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,106,171.512523,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,107,171.512525,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,108,171.512527,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
102000,162,162,109,171.512528,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,110,171.512531,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,111,171.512534,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,112,171.512536,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,113,171.512538,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,114,171.512539,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,115,171.512541,1233,1.505495,-0.994505,2648,3.233211,0.733211,09 A2 14 B0
102000,162,162,116,171.512542,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,117,171.512544,1233,1.505495,-0.994505,2650,3.235653,0.735653,09 A2 14 B4
102000,162,162,118,171.512545,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,119,171.512547,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,120,171.512548,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,121,171.512549,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,122,171.512551,1232,1.504274,-0.995726,2648,3.233211,0.733211,09 A0 14 B0
102000,162,162,123,171.512552,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,124,171.512553,1233,1.505495,-0.994505,2649,3.234432,0.734432,09 A2 14 B2
102000,162,162,125,171.512555,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,126,171.512556,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
102000,162,162,127,171.512558,1232,1.504274,-0.995726,2650,3.235653,0.735653,09 A0 14 B4
102000,162,162,128,171.512559,1232,1.504274,-0.995726,2649,3.234432,0.734432,09 A0 14 B2
103000,171,171,1,188.964799,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,2,188.964818,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,3,188.964821,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,4,188.964823,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,5,188.964825,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,6,188.964828,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,7,188.964830,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,8,188.964833,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,9,188.964835,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,10,188.964838,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,11,188.964840,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,12,188.964843,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,13,188.964844,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,14,188.964846,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,15,188.964848,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,16,188.964850,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,17,188.964853,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,18,188.964855,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,19,188.964857,1230,1.501832,-0.998168,2620,3.199023,0.699023,09 9C 14 78
103000,171,171,20,188.964859,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,21,188.964861,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,22,188.964863,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,23,188.964864,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,24,188.964867,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,25,188.964869,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,26,188.964871,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,27,188.964873,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,28,188.964874,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,29,188.964876,1231,1.503053,-0.996947,2620,3.199023,0.699023,09 9E 14 78
103000,171,171,30,188.964878,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,31,188.964879,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,32,188.964881,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,33,188.964882,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,34,188.964885,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,35,188.964886,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,36,188.964888,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,37,188.964889,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,38,188.964891,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,39,188.964892,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,40,188.964894,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,41,188.964895,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,42,188.964898,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,43,188.964899,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,44,188.964901,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,45,188.964903,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,46,188.964908,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,47,188.964910,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,48,188.964913,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,49,188.964915,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,50,188.964916,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,51,188.964918,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,52,188.964920,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,53,188.964922,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,54,188.964996,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,55,188.964999,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,56,188.965001,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,57,188.965002,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,58,188.965004,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,59,188.965159,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,60,188.965163,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,61,188.965165,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,62,188.965167,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,63,188.965169,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,64,188.965171,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,65,188.965173,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,66,188.965176,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,67,188.965179,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,68,188.965180,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,69,188.965182,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,70,188.965183,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,71,188.965185,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,72,188.965187,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,73,188.965188,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,74,188.965189,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,75,188.965191,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,76,188.965193,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,77,188.965194,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,78,188.965199,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,79,188.965201,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,80,188.965202,1230,1.501832,-0.998168,2617,3.195360,0.695360,09 9C 14 72
103000,171,171,81,188.965204,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,82,188.965205,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,83,188.965207,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,84,188.965208,1230,1.501832,-0.998168,2617,3.195360,0.695360,09 9C 14 72
103000,171,171,85,188.965210,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,86,188.965211,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,87,188.965212,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,88,188.965214,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,89,188.965215,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,90,188.965217,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,91,188.965218,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,92,188.965219,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,93,188.965221,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,94,188.965224,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,95,188.965225,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,96,188.965227,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,97,188.965229,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,98,188.965230,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,99,188.965232,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,100,188.965234,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,101,188.965235,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,102,188.965236,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,103,188.965238,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,104,188.965240,1231,1.503053,-0.996947,2619,3.197802,0.697802,09 9E 14 76
103000,171,171,105,188.965241,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,106,188.965243,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,107,188.965244,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,108,188.965245,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,109,188.965247,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,110,188.965250,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,111,188.965251,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,112,188.965253,1231,1.503053,-0.996947,2618,3.196581,0.696581,09 9E 14 74
103000,171,171,113,188.965255,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,114,188.965256,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,115,188.965258,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,116,188.965260,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,117,188.965261,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,118,188.965263,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,119,188.965264,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,120,188.965266,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,121,188.965267,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,122,188.965269,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,123,188.965270,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,124,188.965272,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,125,188.965274,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,126,188.965275,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
103000,171,171,127,188.965276,1230,1.501832,-0.998168,2619,3.197802,0.697802,09 9C 14 76
103000,171,171,128,188.965278,1230,1.501832,-0.998168,2618,3.196581,0.696581,09 9C 14 74
104000,181,181,1,206.399279,1236,1.509158,-0.990842,2600,3.174603,0.674603,09 A8 14 50
104000,181,181,2,206.399298,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,3,206.399301,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,4,206.399303,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,5,206.399305,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,6,206.399307,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,7,206.399310,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,8,206.399311,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,9,206.399313,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,10,206.399316,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,11,206.399318,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,12,206.399320,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,13,206.399322,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,14,206.399324,1236,1.509158,-0.990842,2600,3.174603,0.674603,09 A8 14 50
104000,181,181,15,206.399325,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,16,206.399327,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,17,206.399329,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,18,206.399331,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,19,206.399333,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,20,206.399334,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,21,206.399336,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,22,206.399338,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,23,206.399340,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,24,206.399342,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,25,206.399343,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,26,206.399346,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,27,206.399347,1236,1.509158,-0.990842,2600,3.174603,0.674603,09 A8 14 50
104000,181,181,28,206.399349,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,29,206.399351,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,30,206.399352,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,31,206.399354,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,32,206.399355,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,33,206.399357,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,34,206.399359,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,35,206.399361,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
104000,181,181,36,206.399363,1237,1.510379,-0.989621,2599,3.173382,0.673382,09 AA 14 4E
104000,181,181,37,206.399364,1237,1.510379,-0.989621,2600,3.174603,0.674603,09 AA 14 50
